,Date,Time,Bitcoin,Gold,s&p 500,Gas,Dow Jones
6209,2013-10-17,22:00,143.59,1319.25,1733.1500239999998,2.688,15371.650391
6210,2013-10-18,0:00,143.83,1316.5,1744.5,2.721,15399.650391
6211,2013-10-18,2:00,143.97,1316.5,1744.5,2.721,15399.650391
6212,2013-10-18,4:00,143.83,1316.5,1744.5,2.721,15399.650391
6213,2013-10-18,6:00,143.79,1316.5,1744.5,2.721,15399.650391
6214,2013-10-18,8:00,143.94,1316.5,1744.5,2.721,15399.650391
6215,2013-10-18,10:00,146.5,1316.5,1744.5,2.721,15399.650391
6216,2013-10-18,12:00,148.41,1316.5,1744.5,2.721,15399.650391
6217,2013-10-18,14:00,151.19,1316.5,1744.5,2.721,15399.650391
6218,2013-10-18,16:00,149.95,1316.5,1744.5,2.721,15399.650391
6219,2013-10-18,18:00,151.15,1316.5,1744.5,2.721,15399.650391
6220,2013-10-18,20:00,152.07,1316.5,1744.5,2.721,15399.650391
6221,2013-10-18,22:00,152.24,1316.5,1744.5,2.721,15399.650391
6222,2013-10-21,0:00,166.87,1317.5,1744.660034,2.7110000000000003,15392.200195
6223,2013-10-21,2:00,167.98,1317.5,1744.660034,2.7110000000000003,15392.200195
6224,2013-10-21,4:00,169.15,1317.5,1744.660034,2.7110000000000003,15392.200195
6225,2013-10-21,6:00,169.42,1317.5,1744.660034,2.7110000000000003,15392.200195
6226,2013-10-21,8:00,170.67,1317.5,1744.660034,2.7110000000000003,15392.200195
6227,2013-10-21,10:00,177.13,1317.5,1744.660034,2.7110000000000003,15392.200195
6228,2013-10-21,12:00,176.59,1317.5,1744.660034,2.7110000000000003,15392.200195
6229,2013-10-21,14:00,177.17,1317.5,1744.660034,2.7110000000000003,15392.200195
6230,2013-10-21,16:00,176.31,1317.5,1744.660034,2.7110000000000003,15392.200195
6231,2013-10-21,18:00,179.4,1317.5,1744.660034,2.7110000000000003,15392.200195
6232,2013-10-21,20:00,180.25,1317.5,1744.660034,2.7110000000000003,15392.200195
6233,2013-10-21,22:00,179.69,1317.5,1744.660034,2.7110000000000003,15392.200195
6234,2013-10-22,0:00,181.29,1333.0,1754.6700440000002,2.676,15467.660156
6235,2013-10-22,2:00,183.15,1333.0,1754.6700440000002,2.676,15467.660156
6236,2013-10-22,4:00,184.67,1333.0,1754.6700440000002,2.676,15467.660156
6237,2013-10-22,6:00,188.04,1333.0,1754.6700440000002,2.676,15467.660156
6238,2013-10-22,8:00,186.68,1333.0,1754.6700440000002,2.676,15467.660156
6239,2013-10-22,10:00,192.47,1333.0,1754.6700440000002,2.676,15467.660156
6240,2013-10-22,12:00,192.49,1333.0,1754.6700440000002,2.676,15467.660156
6241,2013-10-22,14:00,187.98,1333.0,1754.6700440000002,2.676,15467.660156
6242,2013-10-22,16:00,193.0,1333.0,1754.6700440000002,2.676,15467.660156
6243,2013-10-22,18:00,190.75,1333.0,1754.6700440000002,2.676,15467.660156
6244,2013-10-22,20:00,188.03,1333.0,1754.6700440000002,2.676,15467.660156
6245,2013-10-22,22:00,189.12,1333.0,1754.6700440000002,2.676,15467.660156
6246,2013-10-23,0:00,190.42,1331.25,1746.380005,2.61,15413.330078
6247,2013-10-23,2:00,191.01,1331.25,1746.380005,2.61,15413.330078
6248,2013-10-23,4:00,194.04,1331.25,1746.380005,2.61,15413.330078
6249,2013-10-23,6:00,190.68,1331.25,1746.380005,2.61,15413.330078
6250,2013-10-23,8:00,189.98,1331.25,1746.380005,2.61,15413.330078
6251,2013-10-23,10:00,191.47,1331.25,1746.380005,2.61,15413.330078
6252,2013-10-23,12:00,193.49,1331.25,1746.380005,2.61,15413.330078
6253,2013-10-23,14:00,195.01,1331.25,1746.380005,2.61,15413.330078
6254,2013-10-23,16:00,197.33,1331.25,1746.380005,2.61,15413.330078
6255,2013-10-23,18:00,200.07,1331.25,1746.380005,2.61,15413.330078
6256,2013-10-23,20:00,202.29,1331.25,1746.380005,2.61,15413.330078
6257,2013-10-23,22:00,202.99,1331.25,1746.380005,2.61,15413.330078
6258,2013-10-24,0:00,204.53,1344.75,1752.069946,2.638,15509.209961000002
6259,2013-10-24,2:00,204.89,1344.75,1752.069946,2.638,15509.209961000002
6260,2013-10-24,4:00,186.65,1344.75,1752.069946,2.638,15509.209961000002
6261,2013-10-24,6:00,175.08,1344.75,1752.069946,2.638,15509.209961000002
6262,2013-10-24,8:00,178.21,1344.75,1752.069946,2.638,15509.209961000002
6263,2013-10-24,10:00,190.27,1344.75,1752.069946,2.638,15509.209961000002
6264,2013-10-24,12:00,193.36,1344.75,1752.069946,2.638,15509.209961000002
6265,2013-10-24,14:00,198.68,1344.75,1752.069946,2.638,15509.209961000002
6266,2013-10-24,16:00,195.63,1344.75,1752.069946,2.638,15509.209961000002
6267,2013-10-24,18:00,192.46,1344.75,1752.069946,2.638,15509.209961000002
6268,2013-10-24,20:00,188.12,1344.75,1752.069946,2.638,15509.209961000002
6269,2013-10-24,22:00,192.03,1344.75,1752.069946,2.638,15509.209961000002
6270,2013-10-25,0:00,191.28,1347.75,1759.77002,2.6510000000000002,15570.280272999998
6271,2013-10-25,2:00,190.59,1347.75,1759.77002,2.6510000000000002,15570.280272999998
6272,2013-10-25,4:00,183.68,1347.75,1759.77002,2.6510000000000002,15570.280272999998
6273,2013-10-25,6:00,184.18,1347.75,1759.77002,2.6510000000000002,15570.280272999998
6274,2013-10-25,8:00,179.79,1347.75,1759.77002,2.6510000000000002,15570.280272999998
6275,2013-10-25,10:00,180.24,1347.75,1759.77002,2.6510000000000002,15570.280272999998
6276,2013-10-25,12:00,174.27,1347.75,1759.77002,2.6510000000000002,15570.280272999998
6277,2013-10-25,14:00,173.72,1347.75,1759.77002,2.6510000000000002,15570.280272999998
6278,2013-10-25,16:00,173.45,1347.75,1759.77002,2.6510000000000002,15570.280272999998
6279,2013-10-25,18:00,181.19,1347.75,1759.77002,2.6510000000000002,15570.280272999998
6280,2013-10-25,20:00,182.86,1347.75,1759.77002,2.6510000000000002,15570.280272999998
6281,2013-10-25,22:00,185.33,1347.75,1759.77002,2.6510000000000002,15570.280272999998
6282,2013-10-28,0:00,193.52,1361.0,1762.109985,2.68,15568.929688
6283,2013-10-28,2:00,193.58,1361.0,1762.109985,2.68,15568.929688
6284,2013-10-28,4:00,194.13,1361.0,1762.109985,2.68,15568.929688
6285,2013-10-28,6:00,193.19,1361.0,1762.109985,2.68,15568.929688
6286,2013-10-28,8:00,194.21,1361.0,1762.109985,2.68,15568.929688
6287,2013-10-28,10:00,194.65,1361.0,1762.109985,2.68,15568.929688
6288,2013-10-28,12:00,194.46,1361.0,1762.109985,2.68,15568.929688
6289,2013-10-28,14:00,195.51,1361.0,1762.109985,2.68,15568.929688
6290,2013-10-28,16:00,195.79,1361.0,1762.109985,2.68,15568.929688
6291,2013-10-28,18:00,196.9,1361.0,1762.109985,2.68,15568.929688
6292,2013-10-28,20:00,194.61,1361.0,1762.109985,2.68,15568.929688
6293,2013-10-28,22:00,196.01,1361.0,1762.109985,2.68,15568.929688
6294,2013-10-29,0:00,196.67,1349.25,1771.949951,2.655,15680.349609
6295,2013-10-29,2:00,197.04,1349.25,1771.949951,2.655,15680.349609
6296,2013-10-29,4:00,197.37,1349.25,1771.949951,2.655,15680.349609
6297,2013-10-29,6:00,196.66,1349.25,1771.949951,2.655,15680.349609
6298,2013-10-29,8:00,197.01,1349.25,1771.949951,2.655,15680.349609
6299,2013-10-29,10:00,197.85,1349.25,1771.949951,2.655,15680.349609
6300,2013-10-29,12:00,198.12,1349.25,1771.949951,2.655,15680.349609
6301,2013-10-29,14:00,199.44,1349.25,1771.949951,2.655,15680.349609
6302,2013-10-29,16:00,200.77,1349.25,1771.949951,2.655,15680.349609
6303,2013-10-29,18:00,201.24,1349.25,1771.949951,2.655,15680.349609
6304,2013-10-29,20:00,201.46,1349.25,1771.949951,2.655,15680.349609
6305,2013-10-29,22:00,203.84,1349.25,1771.949951,2.655,15680.349609
6306,2013-10-30,0:00,203.91,1354.75,1763.310059,2.6919999999999997,15618.759766
6307,2013-10-30,2:00,203.98,1354.75,1763.310059,2.6919999999999997,15618.759766
6308,2013-10-30,4:00,200.38,1354.75,1763.310059,2.6919999999999997,15618.759766
6309,2013-10-30,6:00,200.29,1354.75,1763.310059,2.6919999999999997,15618.759766
6310,2013-10-30,8:00,200.89,1354.75,1763.310059,2.6919999999999997,15618.759766
6311,2013-10-30,10:00,203.61,1354.75,1763.310059,2.6919999999999997,15618.759766
6312,2013-10-30,12:00,205.52,1354.75,1763.310059,2.6919999999999997,15618.759766
6313,2013-10-30,14:00,203.19,1354.75,1763.310059,2.6919999999999997,15618.759766
6314,2013-10-30,16:00,204.09,1354.75,1763.310059,2.6919999999999997,15618.759766
6315,2013-10-30,18:00,200.53,1354.75,1763.310059,2.6919999999999997,15618.759766
6316,2013-10-30,20:00,200.33,1354.75,1763.310059,2.6919999999999997,15618.759766
6317,2013-10-30,22:00,196.8,1354.75,1763.310059,2.6919999999999997,15618.759766
6318,2013-10-31,0:00,198.69,1324.0,1756.540039,2.64,15545.75
6319,2013-10-31,2:00,199.83,1324.0,1756.540039,2.64,15545.75
6320,2013-10-31,4:00,199.45,1324.0,1756.540039,2.64,15545.75
6321,2013-10-31,6:00,199.81,1324.0,1756.540039,2.64,15545.75
6322,2013-10-31,8:00,198.1,1324.0,1756.540039,2.64,15545.75
6323,2013-10-31,10:00,199.23,1324.0,1756.540039,2.64,15545.75
6324,2013-10-31,12:00,198.99,1324.0,1756.540039,2.64,15545.75
6325,2013-10-31,14:00,199.38,1324.0,1756.540039,2.64,15545.75
6326,2013-10-31,16:00,201.53,1324.0,1756.540039,2.64,15545.75
6327,2013-10-31,18:00,202.97,1324.0,1756.540039,2.64,15545.75
6328,2013-10-31,20:00,202.67,1324.0,1756.540039,2.64,15545.75
6329,2013-10-31,22:00,202.57,1324.0,1756.540039,2.64,15545.75
6330,2013-11-01,0:00,202.32,1306.75,1761.640015,2.6039999999999996,15615.549805
6331,2013-11-01,2:00,202.77,1306.75,1761.640015,2.6039999999999996,15615.549805
6332,2013-11-01,4:00,201.99,1306.75,1761.640015,2.6039999999999996,15615.549805
6333,2013-11-01,6:00,202.17,1306.75,1761.640015,2.6039999999999996,15615.549805
6334,2013-11-01,8:00,202.99,1306.75,1761.640015,2.6039999999999996,15615.549805
6335,2013-11-01,10:00,202.4,1306.75,1761.640015,2.6039999999999996,15615.549805
6336,2013-11-01,12:00,202.3,1306.75,1761.640015,2.6039999999999996,15615.549805
6337,2013-11-01,14:00,202.53,1306.75,1761.640015,2.6039999999999996,15615.549805
6338,2013-11-01,16:00,202.7,1306.75,1761.640015,2.6039999999999996,15615.549805
6339,2013-11-01,18:00,202.71,1306.75,1761.640015,2.6039999999999996,15615.549805
6340,2013-11-01,20:00,202.87,1306.75,1761.640015,2.6039999999999996,15615.549805
6341,2013-11-01,22:00,203.05,1306.75,1761.640015,2.6039999999999996,15615.549805
6342,2013-11-04,0:00,211.53,1320.5,1767.930054,2.5869999999999997,15639.120116999999
6343,2013-11-04,2:00,211.64,1320.5,1767.930054,2.5869999999999997,15639.120116999999
6344,2013-11-04,4:00,209.96,1320.5,1767.930054,2.5869999999999997,15639.120116999999
6345,2013-11-04,6:00,210.94,1320.5,1767.930054,2.5869999999999997,15639.120116999999
6346,2013-11-04,8:00,212.12,1320.5,1767.930054,2.5869999999999997,15639.120116999999
6347,2013-11-04,10:00,214.85,1320.5,1767.930054,2.5869999999999997,15639.120116999999
6348,2013-11-04,12:00,216.42,1320.5,1767.930054,2.5869999999999997,15639.120116999999
6349,2013-11-04,14:00,221.03,1320.5,1767.930054,2.5869999999999997,15639.120116999999
6350,2013-11-04,16:00,221.95,1320.5,1767.930054,2.5869999999999997,15639.120116999999
6351,2013-11-04,18:00,225.82,1320.5,1767.930054,2.5869999999999997,15639.120116999999
6352,2013-11-04,20:00,225.62,1320.5,1767.930054,2.5869999999999997,15639.120116999999
6353,2013-11-04,22:00,227.52,1320.5,1767.930054,2.5869999999999997,15639.120116999999
6354,2013-11-05,0:00,228.63,1307.25,1762.969971,2.5780000000000003,15618.219727000002
6355,2013-11-05,2:00,230.33,1307.25,1762.969971,2.5780000000000003,15618.219727000002
6356,2013-11-05,4:00,228.62,1307.25,1762.969971,2.5780000000000003,15618.219727000002
6357,2013-11-05,6:00,228.14,1307.25,1762.969971,2.5780000000000003,15618.219727000002
6358,2013-11-05,8:00,229.21,1307.25,1762.969971,2.5780000000000003,15618.219727000002
6359,2013-11-05,10:00,232.48,1307.25,1762.969971,2.5780000000000003,15618.219727000002
6360,2013-11-05,12:00,237.09,1307.25,1762.969971,2.5780000000000003,15618.219727000002
6361,2013-11-05,14:00,242.23,1307.25,1762.969971,2.5780000000000003,15618.219727000002
6362,2013-11-05,16:00,245.66,1307.25,1762.969971,2.5780000000000003,15618.219727000002
6363,2013-11-05,18:00,248.64,1307.25,1762.969971,2.5780000000000003,15618.219727000002
6364,2013-11-05,20:00,235.34,1307.25,1762.969971,2.5780000000000003,15618.219727000002
6365,2013-11-05,22:00,242.94,1307.25,1762.969971,2.5780000000000003,15618.219727000002
6366,2013-11-06,0:00,245.08,1319.0,1770.4899899999998,2.6039999999999996,15746.879883000001
6367,2013-11-06,2:00,250.96,1319.0,1770.4899899999998,2.6039999999999996,15746.879883000001
6368,2013-11-06,4:00,252.19,1319.0,1770.4899899999998,2.6039999999999996,15746.879883000001
6369,2013-11-06,6:00,247.64,1319.0,1770.4899899999998,2.6039999999999996,15746.879883000001
6370,2013-11-06,8:00,252.94,1319.0,1770.4899899999998,2.6039999999999996,15746.879883000001
6371,2013-11-06,10:00,256.14,1319.0,1770.4899899999998,2.6039999999999996,15746.879883000001
6372,2013-11-06,12:00,257.87,1319.0,1770.4899899999998,2.6039999999999996,15746.879883000001
6373,2013-11-06,14:00,256.94,1319.0,1770.4899899999998,2.6039999999999996,15746.879883000001
6374,2013-11-06,16:00,257.75,1319.0,1770.4899899999998,2.6039999999999996,15746.879883000001
6375,2013-11-06,18:00,261.01,1319.0,1770.4899899999998,2.6039999999999996,15746.879883000001
6376,2013-11-06,20:00,262.48,1319.0,1770.4899899999998,2.6039999999999996,15746.879883000001
6377,2013-11-06,22:00,262.54,1319.0,1770.4899899999998,2.6039999999999996,15746.879883000001
6378,2013-11-07,0:00,266.84,1307.25,1747.1500239999998,2.56,15593.980469
6379,2013-11-07,2:00,274.62,1307.25,1747.1500239999998,2.56,15593.980469
6380,2013-11-07,4:00,273.05,1307.25,1747.1500239999998,2.56,15593.980469
6381,2013-11-07,6:00,279.31,1307.25,1747.1500239999998,2.56,15593.980469
6382,2013-11-07,8:00,281.96,1307.25,1747.1500239999998,2.56,15593.980469
6383,2013-11-07,10:00,279.84,1307.25,1747.1500239999998,2.56,15593.980469
6384,2013-11-07,12:00,285.6,1307.25,1747.1500239999998,2.56,15593.980469
6385,2013-11-07,14:00,287.08,1307.25,1747.1500239999998,2.56,15593.980469
6386,2013-11-07,16:00,293.6,1307.25,1747.1500239999998,2.56,15593.980469
6387,2013-11-07,18:00,285.4,1307.25,1747.1500239999998,2.56,15593.980469
6388,2013-11-07,20:00,291.24,1307.25,1747.1500239999998,2.56,15593.980469
6389,2013-11-07,22:00,290.91,1307.25,1747.1500239999998,2.56,15593.980469
6390,2013-11-08,0:00,294.1,1285.5,1770.609985,2.609,15761.780272999998
6391,2013-11-08,2:00,297.85,1285.5,1770.609985,2.609,15761.780272999998
6392,2013-11-08,4:00,300.52,1285.5,1770.609985,2.609,15761.780272999998
6393,2013-11-08,6:00,307.86,1285.5,1770.609985,2.609,15761.780272999998
6394,2013-11-08,8:00,307.2,1285.5,1770.609985,2.609,15761.780272999998
6395,2013-11-08,10:00,313.89,1285.5,1770.609985,2.609,15761.780272999998
6396,2013-11-08,12:00,317.38,1285.5,1770.609985,2.609,15761.780272999998
6397,2013-11-08,14:00,323.94,1285.5,1770.609985,2.609,15761.780272999998
6398,2013-11-08,16:00,325.79,1285.5,1770.609985,2.609,15761.780272999998
6399,2013-11-08,18:00,327.93,1285.5,1770.609985,2.609,15761.780272999998
6400,2013-11-08,20:00,327.34,1285.5,1770.609985,2.609,15761.780272999998
6401,2013-11-08,22:00,331.74,1285.5,1770.609985,2.609,15761.780272999998
6402,2013-11-11,0:00,322.93,1282.5,1771.890015,2.66,15783.099609
6403,2013-11-11,2:00,315.95,1282.5,1771.890015,2.66,15783.099609
6404,2013-11-11,4:00,321.96,1282.5,1771.890015,2.66,15783.099609
6405,2013-11-11,6:00,326.27,1282.5,1771.890015,2.66,15783.099609
6406,2013-11-11,8:00,330.15,1282.5,1771.890015,2.66,15783.099609
6407,2013-11-11,10:00,330.07,1282.5,1771.890015,2.66,15783.099609
6408,2013-11-11,12:00,335.31,1282.5,1771.890015,2.66,15783.099609
6409,2013-11-11,14:00,345.02,1282.5,1771.890015,2.66,15783.099609
6410,2013-11-11,16:00,342.65,1282.5,1771.890015,2.66,15783.099609
6411,2013-11-11,18:00,334.26,1282.5,1771.890015,2.66,15783.099609
6412,2013-11-11,20:00,337.51,1282.5,1771.890015,2.66,15783.099609
6413,2013-11-11,22:00,339.15,1282.5,1771.890015,2.66,15783.099609
6414,2013-11-12,0:00,344.58,1281.25,1767.689941,2.653,15750.669922
6415,2013-11-12,2:00,345.77,1281.25,1767.689941,2.653,15750.669922
6416,2013-11-12,4:00,345.45,1281.25,1767.689941,2.653,15750.669922
6417,2013-11-12,6:00,348.29,1281.25,1767.689941,2.653,15750.669922
6418,2013-11-12,8:00,350.86,1281.25,1767.689941,2.653,15750.669922
6419,2013-11-12,10:00,352.72,1281.25,1767.689941,2.653,15750.669922
6420,2013-11-12,12:00,351.84,1281.25,1767.689941,2.653,15750.669922
6421,2013-11-12,14:00,349.43,1281.25,1767.689941,2.653,15750.669922
6422,2013-11-12,16:00,352.89,1281.25,1767.689941,2.653,15750.669922
6423,2013-11-12,18:00,351.62,1281.25,1767.689941,2.653,15750.669922
6424,2013-11-12,20:00,349.78,1281.25,1767.689941,2.653,15750.669922
6425,2013-11-12,22:00,352.74,1281.25,1767.689941,2.653,15750.669922
6426,2013-11-13,0:00,360.99,1272.5,1782.0,2.687,15821.629883000001
6427,2013-11-13,2:00,361.53,1272.5,1782.0,2.687,15821.629883000001
6428,2013-11-13,4:00,360.58,1272.5,1782.0,2.687,15821.629883000001
6429,2013-11-13,6:00,365.77,1272.5,1782.0,2.687,15821.629883000001
6430,2013-11-13,8:00,368.69,1272.5,1782.0,2.687,15821.629883000001
6431,2013-11-13,10:00,373.65,1272.5,1782.0,2.687,15821.629883000001
6432,2013-11-13,12:00,376.41,1272.5,1782.0,2.687,15821.629883000001
6433,2013-11-13,14:00,385.71,1272.5,1782.0,2.687,15821.629883000001
6434,2013-11-13,16:00,387.07,1272.5,1782.0,2.687,15821.629883000001
6435,2013-11-13,18:00,392.03,1272.5,1782.0,2.687,15821.629883000001
6436,2013-11-13,20:00,398.51,1272.5,1782.0,2.687,15821.629883000001
6437,2013-11-13,22:00,390.6,1272.5,1782.0,2.687,15821.629883000001
6438,2013-11-14,0:00,401.76,1286.0,1790.619995,2.748,15876.219727000002
6439,2013-11-14,2:00,407.5,1286.0,1790.619995,2.748,15876.219727000002
6440,2013-11-14,4:00,396.34,1286.0,1790.619995,2.748,15876.219727000002
6441,2013-11-14,6:00,396.36,1286.0,1790.619995,2.748,15876.219727000002
6442,2013-11-14,8:00,407.39,1286.0,1790.619995,2.748,15876.219727000002
6443,2013-11-14,10:00,410.31,1286.0,1790.619995,2.748,15876.219727000002
6444,2013-11-14,12:00,419.4,1286.0,1790.619995,2.748,15876.219727000002
6445,2013-11-14,14:00,417.02,1286.0,1790.619995,2.748,15876.219727000002
6446,2013-11-14,16:00,418.91,1286.0,1790.619995,2.748,15876.219727000002
6447,2013-11-14,18:00,413.04,1286.0,1790.619995,2.748,15876.219727000002
6448,2013-11-14,20:00,409.77,1286.0,1790.619995,2.748,15876.219727000002
6449,2013-11-14,22:00,416.54,1286.0,1790.619995,2.748,15876.219727000002
6450,2013-11-15,0:00,416.78,1287.25,1798.180054,2.727,15961.700195
6451,2013-11-15,2:00,413.59,1287.25,1798.180054,2.727,15961.700195
6452,2013-11-15,4:00,418.22,1287.25,1798.180054,2.727,15961.700195
6453,2013-11-15,6:00,413.94,1287.25,1798.180054,2.727,15961.700195
6454,2013-11-15,8:00,420.16,1287.25,1798.180054,2.727,15961.700195
6455,2013-11-15,10:00,422.77,1287.25,1798.180054,2.727,15961.700195
6456,2013-11-15,12:00,427.53,1287.25,1798.180054,2.727,15961.700195
6457,2013-11-15,14:00,426.97,1287.25,1798.180054,2.727,15961.700195
6458,2013-11-15,16:00,429.11,1287.25,1798.180054,2.727,15961.700195
6459,2013-11-15,18:00,426.01,1287.25,1798.180054,2.727,15961.700195
6460,2013-11-15,20:00,415.88,1287.25,1798.180054,2.727,15961.700195
6461,2013-11-15,22:00,404.73,1287.25,1798.180054,2.727,15961.700195
6462,2013-11-18,0:00,480.79,1283.5,1791.530029,2.705,15976.019531
6463,2013-11-18,2:00,488.39,1283.5,1791.530029,2.705,15976.019531
6464,2013-11-18,4:00,495.01,1283.5,1791.530029,2.705,15976.019531
6465,2013-11-18,6:00,511.98,1283.5,1791.530029,2.705,15976.019531
6466,2013-11-18,8:00,504.97,1283.5,1791.530029,2.705,15976.019531
6467,2013-11-18,10:00,521.77,1283.5,1791.530029,2.705,15976.019531
6468,2013-11-18,12:00,510.76,1283.5,1791.530029,2.705,15976.019531
6469,2013-11-18,14:00,521.04,1283.5,1791.530029,2.705,15976.019531
6470,2013-11-18,16:00,570.44,1283.5,1791.530029,2.705,15976.019531
6471,2013-11-18,18:00,583.4,1283.5,1791.530029,2.705,15976.019531
6472,2013-11-18,20:00,584.3,1283.5,1791.530029,2.705,15976.019531
6473,2013-11-18,22:00,636.48,1283.5,1791.530029,2.705,15976.019531
6474,2013-11-19,0:00,648.43,1275.75,1787.869995,2.7,15967.030272999998
6475,2013-11-19,2:00,667.1,1275.75,1787.869995,2.7,15967.030272999998
6476,2013-11-19,4:00,691.5,1275.75,1787.869995,2.7,15967.030272999998
6477,2013-11-19,6:00,665.59,1275.75,1787.869995,2.7,15967.030272999998
6478,2013-11-19,8:00,651.69,1275.75,1787.869995,2.7,15967.030272999998
6479,2013-11-19,10:00,615.59,1275.75,1787.869995,2.7,15967.030272999998
6480,2013-11-19,12:00,502.36,1275.75,1787.869995,2.7,15967.030272999998
6481,2013-11-19,14:00,566.85,1275.75,1787.869995,2.7,15967.030272999998
6482,2013-11-19,16:00,616.19,1275.75,1787.869995,2.7,15967.030272999998
6483,2013-11-19,18:00,576.59,1275.75,1787.869995,2.7,15967.030272999998
6484,2013-11-19,20:00,579.92,1275.75,1787.869995,2.7,15967.030272999998
6485,2013-11-19,22:00,554.52,1275.75,1787.869995,2.7,15967.030272999998
6486,2013-11-20,0:00,513.82,1257.0,1781.369995,2.694,15900.820313
6487,2013-11-20,2:00,555.7,1257.0,1781.369995,2.694,15900.820313
6488,2013-11-20,4:00,505.05,1257.0,1781.369995,2.694,15900.820313
6489,2013-11-20,6:00,509.97,1257.0,1781.369995,2.694,15900.820313
6490,2013-11-20,8:00,484.75,1257.0,1781.369995,2.694,15900.820313
6491,2013-11-20,10:00,476.78,1257.0,1781.369995,2.694,15900.820313
6492,2013-11-20,12:00,498.41,1257.0,1781.369995,2.694,15900.820313
6493,2013-11-20,14:00,529.71,1257.0,1781.369995,2.694,15900.820313
6494,2013-11-20,16:00,579.0,1257.0,1781.369995,2.694,15900.820313
6495,2013-11-20,18:00,592.84,1257.0,1781.369995,2.694,15900.820313
6496,2013-11-20,20:00,582.21,1257.0,1781.369995,2.694,15900.820313
6497,2013-11-20,22:00,591.23,1257.0,1781.369995,2.694,15900.820313
6498,2013-11-21,0:00,600.24,1240.0,1795.8499760000002,2.764,16009.990234
6499,2013-11-21,2:00,599.06,1240.0,1795.8499760000002,2.764,16009.990234
6500,2013-11-21,4:00,613.47,1240.0,1795.8499760000002,2.764,16009.990234
6501,2013-11-21,6:00,621.94,1240.0,1795.8499760000002,2.764,16009.990234
6502,2013-11-21,8:00,637.66,1240.0,1795.8499760000002,2.764,16009.990234
6503,2013-11-21,10:00,637.29,1240.0,1795.8499760000002,2.764,16009.990234
6504,2013-11-21,12:00,669.69,1240.0,1795.8499760000002,2.764,16009.990234
6505,2013-11-21,14:00,697.51,1240.0,1795.8499760000002,2.764,16009.990234
6506,2013-11-21,16:00,694.4,1240.0,1795.8499760000002,2.764,16009.990234
6507,2013-11-21,18:00,697.6,1240.0,1795.8499760000002,2.764,16009.990234
6508,2013-11-21,20:00,695.39,1240.0,1795.8499760000002,2.764,16009.990234
6509,2013-11-21,22:00,715.26,1240.0,1795.8499760000002,2.764,16009.990234
6510,2013-11-22,0:00,720.42,1246.25,1804.7600100000002,2.761,16064.769531
6511,2013-11-22,2:00,715.85,1246.25,1804.7600100000002,2.761,16064.769531
6512,2013-11-22,4:00,699.42,1246.25,1804.7600100000002,2.761,16064.769531
6513,2013-11-22,6:00,693.82,1246.25,1804.7600100000002,2.761,16064.769531
6514,2013-11-22,8:00,723.44,1246.25,1804.7600100000002,2.761,16064.769531
6515,2013-11-22,10:00,733.0,1246.25,1804.7600100000002,2.761,16064.769531
6516,2013-11-22,12:00,746.78,1246.25,1804.7600100000002,2.761,16064.769531
6517,2013-11-22,14:00,768.51,1246.25,1804.7600100000002,2.761,16064.769531
6518,2013-11-22,16:00,761.1,1246.25,1804.7600100000002,2.761,16064.769531
6519,2013-11-22,18:00,765.83,1246.25,1804.7600100000002,2.761,16064.769531
6520,2013-11-22,20:00,766.69,1246.25,1804.7600100000002,2.761,16064.769531
6521,2013-11-22,22:00,788.89,1246.25,1804.7600100000002,2.761,16064.769531
6522,2013-11-25,0:00,805.12,1243.0,1802.47998,2.714,16072.540038999998
6523,2013-11-25,2:00,813.66,1243.0,1802.47998,2.714,16072.540038999998
6524,2013-11-25,4:00,803.38,1243.0,1802.47998,2.714,16072.540038999998
6525,2013-11-25,6:00,805.96,1243.0,1802.47998,2.714,16072.540038999998
6526,2013-11-25,8:00,822.56,1243.0,1802.47998,2.714,16072.540038999998
6527,2013-11-25,10:00,829.61,1243.0,1802.47998,2.714,16072.540038999998
6528,2013-11-25,12:00,827.73,1243.0,1802.47998,2.714,16072.540038999998
6529,2013-11-25,14:00,816.02,1243.0,1802.47998,2.714,16072.540038999998
6530,2013-11-25,16:00,813.82,1243.0,1802.47998,2.714,16072.540038999998
6531,2013-11-25,18:00,806.43,1243.0,1802.47998,2.714,16072.540038999998
6532,2013-11-25,20:00,790.3,1243.0,1802.47998,2.714,16072.540038999998
6533,2013-11-25,22:00,808.74,1243.0,1802.47998,2.714,16072.540038999998
6534,2013-11-26,0:00,811.44,1247.5,1802.75,2.71,16072.799805
6535,2013-11-26,2:00,821.35,1247.5,1802.75,2.71,16072.799805
6536,2013-11-26,4:00,831.28,1247.5,1802.75,2.71,16072.799805
6537,2013-11-26,6:00,831.0,1247.5,1802.75,2.71,16072.799805
6538,2013-11-26,8:00,835.97,1247.5,1802.75,2.71,16072.799805
6539,2013-11-26,10:00,834.93,1247.5,1802.75,2.71,16072.799805
6540,2013-11-26,12:00,830.01,1247.5,1802.75,2.71,16072.799805
6541,2013-11-26,14:00,843.03,1247.5,1802.75,2.71,16072.799805
6542,2013-11-26,16:00,837.85,1247.5,1802.75,2.71,16072.799805
6543,2013-11-26,18:00,863.1,1247.5,1802.75,2.71,16072.799805
6544,2013-11-26,20:00,877.8,1247.5,1802.75,2.71,16072.799805
6545,2013-11-26,22:00,899.48,1247.5,1802.75,2.71,16072.799805
